"Steam ID","Name","Kills","Deaths","K/D","Max kill streak","Kill(s) / minute","Death(s) / minute","Max death streak","Max TK streak","Death by TK","Death by TK Streak","(aprox.) Longest life min.","(aprox.) Shortest life secs.","Nemesis","Victim","Combat Effectiveness","Support Points","Defensive Points","Offensive Points","Weapons","Death by Weapons"
"76561198063566833","(WTH) MDMaris","30","42","0.71","5","0.35","0.49","7","0","1","1","483","20","{""🅲ˇ三个点ˇ"":1,""🅲ˇThree3ˇ"":1,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":1,""🅲ˇヅ KÖalaˇ"":1,""🅲ˇWuHuLoveYoonaˇ"":1,""Oasis"":3,""🅲ˇSUNˇ"":1,""Zywa小树人"":1,""🅲ˇ晨洋ˇBABA"":3,""周茂凯"":3,""Kobe Bryant"":2,""Nagawa"":5,""🅲ˇ抢镜的最佳路人"":2,""突破王"":3,""leo.messi"":1,""🅲ˇaYa~Loongya！"":3,""🅲ˇpangfˇ"":3,""2Teng"":1,""𝓢𝓧-𝓲𝓪𝓷𝓰"":1,""🅲ˇ空均宇ˇ"":3,""🅲ˇ小七se7enˇ"":1,""Khonsu"":1}","{""🅲ˇHalloween∞ˇ"":1,""🅲ˇWuHuLoveYoonaˇ"":2,""🅲ˇmONESY666∞⚡"":1,""Oasis"":2,""Zywa小树人"":3,""莽皮坨冠军"":2,""周茂凯"":1,""Kobe Bryant"":3,""Nagawa"":6,""突破王"":1,""leo.messi"":1,""🅲ˇaYa~Loongya！"":3,""🅲ˇpangfˇ"":2,""🅲ˇ空均宇ˇ"":2}","206","525","560","760","{""MP40"":1,""KARABINER 98K"":29}","{""155MM HOWITZER [M114]"":2,""M1A1 THOMPSON"":2,""MK2 GRENADE"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1,""M1903 SPRINGFIELD"":1,""BROWNING M1919"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1,""BAZOOKA"":1,""SATCHEL"":1,""M3 GREASE GUN"":1,""M1 CARBINE"":3,""M1 GARAND"":27}"
"76561199514887828","🅲ˇSUNˇ","11","55","0.2","2","0.14","0.68","14","0","1","1","323","17","{""(WTH) KAISER Mtbb"":3,""(WTH) Dorbian"":2,""(WTH) Alf"":1,""(WTH) Zhong Xina"":2,""(WTH) Neffex"":2,""(WTH) Guinness"":1,""(WTH) .spxnk"":2,""(WTH) delete"":7,""(WTH) BABY SharK ｼ 2.0"":4,""🅷 (WTH) matziti"":1,""(WTH) John ツ"":5,""(WTH) DrDoof"":3,""(WTH) Slappy"":1,""(WTH) Conor"":3,""(WTH) Drachi ッ"":2,""(WTH) J4nnis"":1,""(WTH) Lehtikylä"":1,""[WTH] Mike Lawry 유"":1,""(WTH) Junior你狗屎"":4,""(WTH) ㋡ Crusaderxx ❀"":2,""(WTH) Sgt. Rico"":1,""(WTH) gavrich"":5,""(WTH)✨ Tourop ✨"":1}","{""(WTH) Alf"":1,""(WTH) Zhong Xina"":2,""(WTH) Desper"":1,""(WTH) delete"":1,""(WTH) John ツ"":2,""(WTH) Junior你狗屎"":1,""(WTH) MDMaris"":1,""(WTH) Critical"":1,""(WTH) ✯Kongo"":1}","81","370","700","140","{""M1 GARAND"":11}","{""MG42"":7,""MP40"":1,""STG44"":7,""FG42 x4"":2,""GEWEHR 43"":32,""150MM HOWITZER [sFH 18]"":5,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":1}"
"76561198016544123","(WTH) Lehtikylä","44","86","0.51","3","0.52","1.01","8","1","1","1","149","14","{""🅲ˇ三个点ˇ"":3,""🅲 ˇWONIUˇ"":1,""🅲ˇFirst Baturuˇ"":3,""🅲ˇRookie"":3,""🅲ˇ音尘绝"":2,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":3,""🅲ˇヅ KÖalaˇ"":1,""🅲ˇmONESY666∞⚡"":1,""🅲ˇElixir_小国ˇ"":12,""🅲ˇManagerˇ"":1,""Oasis"":3,""🅲ˇ真白shinakoˇ"":1,""🅲ˇAlituofo小女孩ˇ"":3,""chebelFIOR"":6,""Zywa小树人"":2,""🅲ˇ晨洋ˇBABA"":1,""莽皮坨冠军"":2,""🅲ˇTony9478"":1,""🅲ˇLancerzzzˇ"":2,""周茂凯"":2,""🅲ˇ石崎川ˇ"":1,""Kobe Bryant"":7,""Nagawa"":3,""🅲ˇ抢镜的最佳路人"":5,""leo.messi"":5,""🅲ˇ薇尔莉特Violetˇ"":2,""🅲ˇpangfˇ"":1,""2Teng"":1,""🅲ˇ空均宇ˇ"":1,""🅲ˇ小七se7enˇ"":1,""Khonsu"":2,""🅲ˇSleep a Summerˇ"":4}","{""🅲ˇ三个点ˇ"":1,""🅲ˇVergissmeinnicht"":2,""🅲ˇFirst Baturuˇ"":2,""🅲ˇHalloween∞ˇ"":1,""🅲ˇRookie"":2,""🅲ˇ音尘绝"":3,""🅲ˇWuHuLoveYoonaˇ"":1,""🅲ˇmONESY666∞⚡"":1,""🅲ˇElixir_小国ˇ"":2,""🅲ˇManagerˇ"":1,""Oasis"":3,""🅲ˇ真白shinakoˇ"":1,""🅲ˇAlituofo小女孩ˇ"":1,""🅲ˇSUNˇ"":1,""chebelFIOR"":2,""🅲ˇ黑夜不过白昼ˇ"":3,""🅲ˇLancerzzzˇ"":2,""周茂凯"":1,""🅲ˇ石崎川ˇ"":4,""Kobe Bryant"":3,""Nagawa"":1,""leo.messi"":1,""🅲ˇaYa~Loongya！"":2,""🅲ˇpangfˇ"":1,""🅲ˇ空均宇ˇ"":1,""🅲ˇ小七se7enˇ"":1}","346","222","260","680","{""MP40"":4,""STG44"":3,""GEWEHR 43"":28,""KARABINER 98K"":5,""PANZERSCHRECK"":3,""M43 STIELHANDGRANATE"":1}","{""155MM HOWITZER [M114]"":5,""M1918A2 BAR"":2,""M97 TRENCH GUN"":1,""75MM CANNON [Sherman M4A3(75)W]"":2,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1,""BROWNING M1919"":8,""M2 AP MINE"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1,""BAZOOKA"":1,""Opel Blitz (Transport)"":1,""M1 CARBINE"":1,""M6 37mm [M8 Greyhound]"":2,""M1 GARAND"":60}"
"76561198309300783","莽皮坨冠军","33","44","0.75","8","0.39","0.52","13","0","0","0","674","25","{""(WTH) Alf"":1,""(WTH) Voape"":1,""(WTH) Zhong Xina"":2,""(WTH) Neffex"":1,""(WTH) Guinness"":1,""(WTH) .spxnk"":2,""(WTH) Desper"":2,""🅷 (WTH) matziti"":3,""(WTH) AlexGZ"":2,""(WTH) Slappy"":10,""(WTH) Conor"":1,""(WTH) ya boy"":1,""(WTH) J4nnis"":1,""(WTH) GingerSlushii"":1,""[WTH] Mike Lawry 유"":1,""(WTH) Junior你狗屎"":1,""(WTH) MDMaris"":2,""(WTH) era"":2,""(WTH) Sgt. Rico"":2,""(WTH) Wolfi"":1,""(WTH) gavrich"":4,""(WTH) GΣRMANXX ❀"":2}","{""(WTH) Alf"":5,""(WTH) Zhong Xina"":2,""(WTH) Guinness"":1,""Lazei"":3,""(WTH) AlexGZ"":4,""(WTH) Slappy"":2,""(WTH) Lehtikylä"":2,""[WTH] Mike Lawry 유"":1,""(WTH) era"":2,""(WTH) ✯Kongo"":3,""(WTH) GØBLYAXX ❀"":7,""(WTH) GΣRMANXX ❀"":1}","274","150","980","260","{""BAZOOKA"":1,""M1 GARAND"":28,""BROWNING M1919"":3,""M1903 SPRINGFIELD"":1}","{""STG44"":4,""GEWEHR 43"":13,""PANZERSCHRECK"":1,""150MM HOWITZER [sFH 18]"":4,""SATCHEL"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":2,""MG42"":12,""KARABINER 98K"":2,""FG42 x4"":5}"
"76561198332697764","(WTH) Ginger","0","5","0","0","0","0.06","5","0","0","0","1726","70","{""Donk666"":2,""🅲ˇmONESY666∞⚡"":1,""🅲ˇ抢镜的最佳路人"":1,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":1}","{}","611","330","1280","360","{}","{""M1 GARAND"":3,""155MM HOWITZER [M114]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561199205260225","🅲ˇSleep a Summerˇ","35","29","1.21","11","0.41","0.34","11","2","0","0","786","16","{""(WTH) KAISER Mtbb"":1,""(WTH) Alf"":1,""(WTH) .spxnk"":4,""(WTH) AlexGZ"":1,""(WTH) Slappy"":1,""(WTH) Drachi ッ"":1,""(WTH) GingerSlushii"":1,""(CCP) RisingZedong"":3,""(WTH) ㋡ Crusaderxx ❀"":3,""(WTH) era"":2,""(WTH) Zota"":1,""(WTH) Wolfi"":1,""(WTH) gavrich"":4,""(WTH) GΣRMANXX ❀"":4,""(WTH)✨ Tourop ✨"":1}","{""(WTH) KAISER Mtbb"":1,""(WTH) Dorbian"":1,""(WTH) Voape"":1,""(WTH) Neffex"":1,""(WTH) Desper"":1,""(WTH) delete"":2,""Lazei"":2,""(WTH) DrDoof"":2,""(WTH) ya boy"":1,""(WTH) GingerSlushii"":3,""(WTH) Lehtikylä"":4,""[WTH] Mike Lawry 유"":2,""(WTH) Junior你狗屎"":1,""(WTH) Sgt. Rico"":1,""(WTH) Zota"":4,""(WTH) Raptor uK™"":1,""(WTH) Wolfi"":2,""(WTH) ✯Kongo"":2,""(WTH) GΣRMANXX ❀"":3}","395","150","1320","140","{""Stuart M5A1"":1,""BROWNING M1919"":23,""M6 37mm [M8 Greyhound]"":6,""37MM CANNON [Stuart M5A1]"":4,""COAXIAL M1919 [Stuart M5A1]"":1}","{""MG42"":7,""STG44"":5,""SATCHEL"":1,""GEWEHR 43"":2,""PANZERSCHRECK"":6,""150MM HOWITZER [sFH 18]"":4,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":4}"
"76561198022762716","(WTH) GingerSlushii","31","49","0.63","11","0.36","0.57","10","0","0","0","919","17","{""🅲ˇThree3ˇ"":2,""🅲ˇFirst Baturuˇ"":1,""🅲ˇHalloween∞ˇ"":1,""🅲ˇRookie"":2,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":1,""🅲 ˆ Seer ˆ"":2,""🅲ˇWuHuLoveYoonaˇ"":2,""🅲ˇmONESY666∞⚡"":1,""🅲ˇElixir_小国ˇ"":2,""🅲ˇManagerˇ"":2,""🅲ˇ真白shinakoˇ"":2,""Donk666"":3,""🅲 ˇ特纳ˇ"":3,""🅲ˇ黑夜不过白昼ˇ"":1,""🅲ˇTony9478"":1,""🅲ˇ捷森猪猪Jason_piggyˇ"":3,""周茂凯"":2,""Nagawa"":3,""🅲ˇ抢镜的最佳路人"":2,""突破王"":2,""乔小乔"":1,""🅲ˇ薇尔莉特Violetˇ"":1,""🅲ˇpangfˇ"":1,""2Teng"":1,""🅲ˇ空均宇ˇ"":1,""🅲ˇ小七se7enˇ"":2,""Khonsu"":1,""🅲ˇSleep a Summerˇ"":3}","{""🅲ˇ三个点ˇ"":2,""🅲ˇThree3ˇ"":1,""🅲 ˇWONIUˇ"":1,""🅲ˇFirst Baturuˇ"":1,""🅲ˇRookie"":1,""🅲ˇ音尘绝"":1,""🅲ˇヅ KÖalaˇ"":1,""🅲 ˆ Seer ˆ"":1,""🅲ˇWuHuLoveYoonaˇ"":1,""🅲ˇmONESY666∞⚡"":1,""🅲ˇ8da2kˇ"":1,""🅲ˇElixir_小国ˇ"":1,""🅲ˇManagerˇ"":1,""🅲ˇ真白shinakoˇ"":1,""Donk666"":2,""Zywa小树人"":1,""🅲 ˇ特纳ˇ"":1,""莽皮坨冠军"":1,""🅲ˇ捷森猪猪Jason_piggyˇ"":3,""🅲ˇLancerzzzˇ"":1,""🅲ˇ石崎川ˇ"":1,""Kobe Bryant"":1,""🅲ˇaYa~Loongya！"":2,""🅲ˇ空均宇ˇ"":1,""Khonsu"":1,""🅲ˇSleep a Summerˇ"":1}","501","0","360","780","{""MP40"":8,""SATCHEL"":2,""KARABINER 98K"":4,""PANZERSCHRECK"":15,""TELLERMINE 43"":2}","{""155MM HOWITZER [M114]"":2,""M97 TRENCH GUN"":1,""75MM CANNON [Sherman M4A3(75)W]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1,""M1903 SPRINGFIELD"":2,""HULL M1919 [Sherman M4A3E2(76)]"":2,""BROWNING M1919"":4,""COLT M1911"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1,""M1 CARBINE"":2,""M6 37mm [M8 Greyhound]"":1,""M1 GARAND"":31}"
"76561198155824339","(WTH) Zhong Xina","61","66","0.92","10","0.71","0.77","9","1","4","2","399","19","{""🅲ˇ三个点ˇ"":1,""🅲ˇThree3ˇ"":1,""🅲ˇVergissmeinnicht"":2,""🅲ˇFirst Baturuˇ"":1,""🅲ˇHalloween∞ˇ"":1,""🅲ˇRookie"":1,""🅲ˇ音尘绝"":1,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":2,""🅲 ˆ Seer ˆ"":1,""🅲ˇmONESY666∞⚡"":1,""🅲ˇElixir_小国ˇ"":1,""Oasis"":1,""🅲ˇ真白shinakoˇ"":2,""🅲ˇSUNˇ"":2,""Donk666"":1,""chebelFIOR"":1,""🅲ˇ晨洋ˇBABA"":8,""莽皮坨冠军"":2,""🅲ˇ黑夜不过白昼ˇ"":1,""🅲ˇTony9478"":3,""🅲ˇ捷森猪猪Jason_piggyˇ"":4,""🅲ˇLancerzzzˇ"":1,""周茂凯"":6,""🅲ˇ石崎川ˇ"":1,""Kobe Bryant"":1,""Nagawa"":5,""🅲ˇ抢镜的最佳路人"":1,""突破王"":2,""leo.messi"":5,""🅲ˇ薇尔莉特Violetˇ"":1,""🅲ˇpangfˇ"":1,""2Teng"":1,""🅲ˇ小七se7enˇ"":2,""Khonsu"":1}","{""🅲ˇ三个点ˇ"":1,""🅲ˇThree3ˇ"":1,""🅲ˇVergissmeinnicht"":2,""🅲ˇFirst Baturuˇ"":2,""🅲ˇHalloween∞ˇ"":1,""🅲ˇRookie"":2,""🅲ˇmONESY666∞⚡"":1,""🅲ˇ8da2kˇ"":1,""🅲ˇElixir_小国ˇ"":1,""Oasis"":1,""🅲ˇSUNˇ"":2,""Donk666"":1,""chebelFIOR"":2,""Zywa小树人"":1,""🅲ˇ晨洋ˇBABA"":6,""莽皮坨冠军"":2,""🅲ˇ黑夜不过白昼ˇ"":2,""🅲ˇTony9478"":2,""🅲ˇ捷森猪猪Jason_piggyˇ"":5,""🅲ˇLancerzzzˇ"":2,""Kobe Bryant"":2,""Nagawa"":2,""leo.messi"":3,""🅲ˇaYa~Loongya！"":1,""🅲ˇ薇尔莉特Violetˇ"":2,""2Teng"":1,""🅲ˇ空均宇ˇ"":1,""🅲ˇ小七se7enˇ"":2,""Khonsu"":9}","468","235","240","920","{""MG42"":3,""MP40"":3,""STG44"":1,""SATCHEL"":3,""GEWEHR 43"":51}","{""M1 GARAND"":53,""M1918A2 BAR"":1,""BROWNING M1919"":6,""M1903 SPRINGFIELD"":1,""155MM HOWITZER [M114]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2,""COAXIAL M1919 [Sherman M4A3(75)W]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"76561198063557682","(WTH) ✯Kongo","61","72","0.85","4","0.71","0.84","5","1","2","1","211","18","{""🅲ˇ三个点ˇ"":2,""🅲ˇThree3ˇ"":1,""🅲ˇFirst Baturuˇ"":3,""🅲ˇHalloween∞ˇ"":1,""🅲ˇ音尘绝"":3,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":1,""🅲ˇヅ KÖalaˇ"":4,""🅲ˇWuHuLoveYoonaˇ"":5,""🅲ˇmONESY666∞⚡"":4,""Oasis"":4,""🅲ˇAlituofo小女孩ˇ"":1,""🅲ˇSUNˇ"":1,""Zywa小树人"":2,""🅲 ˇ特纳ˇ"":1,""莽皮坨冠军"":3,""🅲ˇLancerzzzˇ"":3,""周茂凯"":1,""🅲ˇ石崎川ˇ"":2,""🅲ˇ抢镜的最佳路人"":6,""突破王"":2,""乔小乔"":1,""leo.messi"":1,""🅲ˇaYa~Loongya！"":1,""🅲ˇ薇尔莉特Violetˇ"":1,""🅲ˇpangfˇ"":3,""𝓢𝓧-𝓲𝓪𝓷𝓰"":1,""🅲ˇ空均宇ˇ"":3,""🅲ˇ小七se7enˇ"":5,""Khonsu"":4,""🅲ˇSleep a Summerˇ"":2}","{""🅲ˇ三个点ˇ"":1,""🅲ˇHalloween∞ˇ"":2,""🅲ˇ音尘绝"":3,""🅲ˇヅ KÖalaˇ"":3,""🅲ˇWuHuLoveYoonaˇ"":1,""🅲ˇmONESY666∞⚡"":1,""🅲ˇ8da2kˇ"":1,""🅲ˇManagerˇ"":2,""Oasis"":3,""chebelFIOR"":3,""Zywa小树人"":2,""🅲ˇLancerzzzˇ"":5,""周茂凯"":7,""🅲ˇ石崎川ˇ"":2,""Kobe Bryant"":2,""Nagawa"":5,""突破王"":3,""🅲ˇaYa~Loongya！"":6,""🅲ˇpangfˇ"":5,""🅲ˇ空均宇ˇ"":4}","469","291","360","740","{""MG42"":4,""MP40"":1,""STG44"":19,""S-MINE"":1,""SATCHEL"":1,""GEWEHR 43"":33,""KARABINER 98K"":2}","{""155MM HOWITZER [M114]"":6,""M1918A2 BAR"":1,""75MM CANNON [Sherman M4A3(75)W]"":1,""M1903 SPRINGFIELD"":1,""BROWNING M1919"":11,""BAZOOKA"":1,""M1 CARBINE"":1,""M6 37mm [M8 Greyhound]"":1,""M1 GARAND"":49}"
"76561198097556295","🅲ˇ8da2kˇ","11","28","0.39","3","0.13","0.33","7","3","0","0","1049","24","{""(WTH) KAISER Mtbb"":2,""(WTH) Voape"":1,""(WTH) Zhong Xina"":1,""(WTH) Guinness"":1,""(WTH) .spxnk"":2,""(WTH) delete"":1,""(WTH) BABY SharK ｼ 2.0"":1,""🅷 (WTH) matziti"":2,""(WTH) Slappy"":4,""(WTH) Drachi ッ"":1,""(WTH) GingerSlushii"":1,""[WTH] Mike Lawry 유"":2,""(WTH) Junior你狗屎"":1,""(WTH) Sgt. Rico"":1,""(WTH) Wolfi"":2,""(WTH) ✯Kongo"":1,""(WTH) GØBLYAXX ❀"":1,""(WTH) gavrich"":2,""(WTH) GΣRMANXX ❀"":1}","{""(WTH) ByteSized"":1,""(WTH) .spxnk"":1,""(WTH) delete"":1,""(WTH) BABY SharK ｼ 2.0"":1,""(wth) Lenny"":1,""Lazei"":1,""(WTH) Conor"":1,""(WTH) HoneyBadger"":1,""(WTH) era"":1,""(WTH) Zota"":1,""(WTH) Wolfi"":1}","211","4087","1440","60","{""M1 GARAND"":6,""BOMBING RUN"":1,""STRAFING RUN"":1,""PRECISION STRIKE"":3}","{""MG42"":5,""MP40"":3,""STG44"":4,""FG42 x4"":3,""SATCHEL"":1,""GEWEHR 43"":9,""KARABINER 98K"":1,""150MM HOWITZER [sFH 18]"":2}"
"76561198434728482","chebelFIOR","62","87","0.71","4","0.73","1.02","7","0","0","0","190","16","{""(WTH) KAISER Mtbb"":3,""(CCP) Harry"":1,""(WTH) Dorbian"":4,""(WTH) Alf"":1,""(WTH) Zhong Xina"":2,""(WTH) Neffex"":2,""(WTH) Guinness"":3,""(WTH) BABY SharK ｼ 2.0"":2,""🅷 (WTH) matziti"":2,""Lazei"":1,""(WTH) John ツ"":6,""(WTH) DrDoof"":5,""(WTH) AlexGZ"":5,""(WTH) Conor"":3,""(WTH) Drachi ッ"":4,""(WTH) ya boy"":4,""(WTH) J4nnis"":3,""(WTH) Lehtikylä"":2,""[WTH] Mike Lawry 유"":2,""(CCP) RisingZedong"":3,""(WTH) Junior你狗屎"":1,""(WTH) ㋡ Crusaderxx ❀"":5,""(WTH) era"":2,""(WTH) Sgt. Rico"":5,""(WTH) Zota"":1,""(WTH) Wolfi"":3,""(WTH) ✯Kongo"":3,""(WTH) GØBLYAXX ❀"":1,""(WTH) gavrich"":5,""(WTH) GΣRMANXX ❀"":3}","{""(WTH) KAISER Mtbb"":4,""(WTH) Dorbian"":7,""(WTH) Alf"":1,""(WTH) Zhong Xina"":1,""(WTH) Neffex"":1,""(WTH) Guinness"":2,""(WTH) BABY SharK ｼ 2.0"":3,""🅷 (WTH) matziti"":1,""Lazei"":1,""(WTH) John ツ"":4,""(WTH) DrDoof"":5,""(WTH) AlexGZ"":2,""(WTH)Watsonater3000"":1,""(WTH) Conor"":3,""(WTH) blue 鸡肉面"":1,""(WTH) Lehtikylä"":6,""(WTH) Junior你狗屎"":4,""(WTH) ㋡ Crusaderxx ❀"":2,""(WTH) era"":1,""(WTH) Sgt. Rico"":1,""(WTH) Zota"":2,""(WTH) Wolfi"":4,""(WTH) GØBLYAXX ❀"":1,""(WTH) GΣRMANXX ❀"":3,""(WTH)✨ Tourop ✨"":1}","558","200","760","260","{""S-MINE"":1,""BAZOOKA"":1,""M1 GARAND"":50,""M2 AP MINE"":3,""M1918A2 BAR"":1,""MK2 GRENADE"":1,""BROWNING M1919"":1,""M97 TRENCH GUN"":4}","{""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""Sd.Kfz.161 Panzer IV"":1,""STG44"":12,""GEWEHR 43"":39,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""150MM HOWITZER [sFH 18]"":5,""M43 STIELHANDGRANATE"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1,""MG42"":15,""KARABINER 98K"":2,""FG42 x4"":7,""MP40"":2}"
"76561198023522537","(WTH) Conor","61","59","1.03","5","0.71","0.69","8","0","0","0","281","21","{""🅲ˇThree3ˇ"":1,""🅲ˇVergissmeinnicht"":2,""🅲ˇHalloween∞ˇ"":1,""🅲ˇ音尘绝"":5,""🅲ˇヅ KÖalaˇ"":3,""🅲ˇWuHuLoveYoonaˇ"":3,""🅲ˇmONESY666∞⚡"":1,""🅲ˇ8da2kˇ"":1,""🅲ˇElixir_小国ˇ"":1,""Oasis"":3,""chebelFIOR"":3,""Zywa小树人"":1,""🅲ˇ黑夜不过白昼ˇ"":1,""🅲ˇ捷森猪猪Jason_piggyˇ"":1,""🅲ˇLancerzzzˇ"":5,""周茂凯"":1,""🅲ˇ石崎川ˇ"":1,""Kobe Bryant"":2,""Nagawa"":5,""🅲ˇ抢镜的最佳路人"":3,""突破王"":2,""leo.messi"":1,""🅲ˇaYa~Loongya！"":1,""🅲ˇ薇尔莉特Violetˇ"":1,""🅲ˇpangfˇ"":2,""2Teng"":1,""🅲ˇ空均宇ˇ"":2,""🅲ˇ小七se7enˇ"":3,""Khonsu"":2}","{""🅲ˇThree3ˇ"":1,""🅲ˇVergissmeinnicht"":1,""🅲ˇFirst Baturuˇ"":2,""🅲ˇRookie"":1,""🅲ˇ音尘绝"":2,""🅲ˇヅ KÖalaˇ"":4,""🅲 ˆ Seer ˆ"":1,""🅲ˇWuHuLoveYoonaˇ"":2,""Oasis"":2,""🅲ˇSUNˇ"":3,""Donk666"":1,""chebelFIOR"":3,""Zywa小树人"":3,""莽皮坨冠军"":1,""🅲ˇ黑夜不过白昼ˇ"":3,""🅲ˇTony9478"":1,""🅲ˇLancerzzzˇ"":2,""周茂凯"":6,""🅲ˇ石崎川ˇ"":2,""Kobe Bryant"":3,""Nagawa"":3,""突破王"":3,""🅲ˇaYa~Loongya！"":2,""🅲ˇ薇尔莉特Violetˇ"":1,""🅲ˇpangfˇ"":2,""🅲ˇ空均宇ˇ"":6}","479","1117","660","580","{""GEWEHR 43"":60,""M43 STIELHANDGRANATE"":1}","{""M1 GARAND"":43,""M1 CARBINE"":1,""BROWNING M1919"":10,""M97 TRENCH GUN"":1,""155MM HOWITZER [M114]"":3,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"76561198209982243","🅲ˇAlituofo小女孩ˇ","39","59","0.66","7","0.46","0.69","11","0","1","1","409","21","{""(WTH) KAISER Mtbb"":1,""(WTH) Dorbian"":1,""(WTH) Alf"":3,""(WTH) Neffex"":2,""(WTH) .spxnk"":1,""(WTH) delete"":1,""🅷 (WTH) matziti"":2,""(WTH) DrDoof"":4,""(WTH) AlexGZ"":1,""(WTH) Slappy"":1,""(WTH)Watsonater3000"":1,""(WTH) ya boy"":3,""(WTH) Lehtikylä"":1,""[WTH] Mike Lawry 유"":5,""(CCP) RisingZedong"":1,""(WTH) Junior你狗屎"":4,""(WTH) ㋡ Crusaderxx ❀"":3,""(WTH) era"":2,""(WTH) Sgt. Rico"":2,""(WTH) Zota"":1,""(WTH) Wolfi"":2,""(WTH) gavrich"":17}","{""(WTH) KAISER Mtbb"":5,""(WTH) Dorbian"":1,""(WTH) Alf"":1,""(WTH) .spxnk"":2,""(WTH) BABY SharK ｼ 2.0"":1,""Lazei"":1,""(WTH) DrDoof"":6,""(WTH) AlexGZ"":1,""(WTH)Watsonater3000"":1,""(WTH) Drachi ッ"":1,""(WTH) blue 鸡肉面"":1,""(WTH) Lehtikylä"":3,""[WTH] Mike Lawry 유"":2,""(WTH) Junior你狗屎"":2,""(WTH) ㋡ Crusaderxx ❀"":2,""(WTH) Sgt. Rico"":2,""(WTH) Zota"":1,""(WTH) Raptor uK™"":1,""(WTH) Wolfi"":2,""(WTH) ✯Kongo"":1,""(WTH) GΣRMANXX ❀"":1,""(WTH)✨ Tourop ✨"":1}","258","650","1100","100","{""M1 GARAND"":39}","{""MG42"":7,""MP40"":4,""STG44"":8,""FG42 x4"":4,""GEWEHR 43"":14,""KARABINER 98K"":4,""150MM HOWITZER [sFH 18]"":17,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1}"
"76561198969208485","(WTH) blue 鸡肉面","3","10","0.3","2","0.04","0.12","6","3","1","1","2138","35","{""🅲ˇ三个点ˇ"":1,""🅲ˇVergissmeinnicht"":1,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":1,""🅲 ˆ Seer ˆ"":1,""🅲ˇAlituofo小女孩ˇ"":1,""chebelFIOR"":1,""Kobe Bryant"":1,""Nagawa"":1,""🅲ˇ空均宇ˇ"":2}","{""🅲ˇThree3ˇ"":1,""🅲ˇ音尘绝"":1,""🅲ˇ空均宇ˇ"":1}","628","25","1240","360","{""MP40"":1,""HULL MG34 [Sd.Kfz.181 Tiger 1]"":2}","{""SATCHEL"":1,""M1 GARAND"":6,""BROWNING M1919"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
